date_received,Link to complaint,action_taken,Country of Origin
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27362905,,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27362909,,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27362960,,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27363970,,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27364129,,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27369552,No,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27369559,No,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27369563,No,France
2022-04-24T00:00:00.000Z,https://lumendatabase.org/notices/27344787,Yes,France
2022-04-26T00:00:00.000Z,https://lumendatabase.org/notices/27595633,Yes,India
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27418670,Yes,Germany
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27378544,Partial,Korea
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27378900,Partial,Korea
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27379385,Partial,Korea
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27379405,Partial,Korea
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27378185,Partial,Turkey
2022-04-27T00:00:00.000Z,https://lumendatabase.org/notices/27373143,Yes,Turkey
2022-04-28T00:00:00.000Z,https://lumendatabase.org/notices/27383572,,Korea
2022-04-28T00:00:00.000Z,https://lumendatabase.org/notices/27390126,Partial,Korea
2022-04-28T00:00:00.000Z,https://lumendatabase.org/notices/27390337,Partial,Korea
2022-04-28T00:00:00.000Z,https://lumendatabase.org/notices/27390419,Partial,Korea
2022-04-28T00:00:00.000Z,https://lumendatabase.org/notices/27390449,Partial,Korea
2022-04-28T00:00:00.000Z,https://lumendatabase.org/notices/27390456,Partial,Korea
2022-04-29T00:00:00.000Z,https://lumendatabase.org/notices/27409207,Yes,Germany
2022-04-29T00:00:00.000Z,https://lumendatabase.org/notices/27397563,Partial,Turkey
2022-04-29T00:00:00.000Z,https://lumendatabase.org/notices/27398531,Partial,Turkey
2022-05-02T00:00:00.000Z,https://lumendatabase.org/notices/27428004,Yes,Germany
2022-05-04T00:00:00.000Z,https://lumendatabase.org/notices/27505411,Partial,India
2022-05-04T00:00:00.000Z,https://lumendatabase.org/notices/27457968,Yes,India
2022-05-04T00:00:00.000Z,https://lumendatabase.org/notices/27438638,,Korea
2022-05-04T00:00:00.000Z,https://lumendatabase.org/notices/27446783,Yes,Unknown
2022-05-05T00:00:00.000Z,https://lumendatabase.org/notices/27481660,Yes,Germany
2022-05-05T00:00:00.000Z,https://lumendatabase.org/notices/27482139,Yes,Germany
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27480644,Partial,Korea
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27481158,Partial,Korea
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27489975,,Korea
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27490073,Partial,Korea
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27506380,Yes,Turkey
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27482234,Partial,Turkey
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27464051,Yes,Turkey
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27561157,Yes,Turkey
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27561159,Yes,Turkey
2022-05-06T00:00:00.000Z,https://lumendatabase.org/notices/27518542,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27466873,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27469263,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27466745,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27468837,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27469074,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27466617,Yes,Turkey
2022-05-07T00:00:00.000Z,https://lumendatabase.org/notices/27466612,Yes,Turkey
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478522,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27477442,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27477446,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478057,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478061,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478062,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478122,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478232,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478439,Partial,Korea
2022-05-08T00:00:00.000Z,https://lumendatabase.org/notices/27478498,Partial,Korea
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27492966,Yes,Germany
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27487305,Partial,Korea
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27510144,Partial,Korea
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27510266,Partial,Korea
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27521847,Partial,Korea
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27487568,Partial,Korea
2022-05-09T00:00:00.000Z,https://lumendatabase.org/notices/27488894,Partial,Korea
2022-05-10T00:00:00.000Z,https://lumendatabase.org/notices/27493122,,Korea
2022-05-10T00:00:00.000Z,https://lumendatabase.org/notices/27495216,Yes,Turkey
2022-05-10T00:00:00.000Z,https://lumendatabase.org/notices/27494629,Yes,Turkey
2022-05-10T00:00:00.000Z,https://lumendatabase.org/notices/27498002,Partial,United Kingdom
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27501744,Partial,Korea
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27501742,Partial,Korea
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27501741,Partial,Korea
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27501746,,Korea
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27509042,Partial,Korea
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27509049,Partial,Korea
2022-05-11T00:00:00.000Z,https://lumendatabase.org/notices/27509056,Partial,Korea
2022-05-12T00:00:00.000Z,https://lumendatabase.org/notices/28531047,Yes,India
2022-05-12T00:00:00.000Z,https://lumendatabase.org/notices/27517490,Yes,Japan
2022-05-12T00:00:00.000Z,https://lumendatabase.org/notices/27544806,Partial,Korea
2022-05-12T00:00:00.000Z,https://lumendatabase.org/notices/27517135,Yes,United Kingdom
2022-05-13T00:00:00.000Z,https://lumendatabase.org/notices/27544813,Yes,Germany
2022-05-13T00:00:00.000Z,https://lumendatabase.org/notices/27565842,Partial,Korea
2022-05-13T00:00:00.000Z,https://lumendatabase.org/notices/27596559,Partial,Korea
2022-05-13T00:00:00.000Z,https://lumendatabase.org/notices/27529121,Yes,Turkey
2022-05-14T00:00:00.000Z,https://lumendatabase.org/notices/27564312,Partial,Korea
2022-05-15T00:00:00.000Z,https://lumendatabase.org/notices/27558253,Yes,France
2022-05-15T00:00:00.000Z,https://lumendatabase.org/notices/27564333,Partial,Korea
2022-05-15T00:00:00.000Z,https://lumendatabase.org/notices/27541716,Partial,Korea
2022-05-16T00:00:00.000Z,https://lumendatabase.org/notices/27563300,Partial,India
2022-05-16T00:00:00.000Z,https://lumendatabase.org/notices/27549609,Partial,Korea
2022-05-16T00:00:00.000Z,https://lumendatabase.org/notices/27575423,Partial,Korea
2022-05-17T00:00:00.000Z,https://lumendatabase.org/notices/27596442,Partial,Korea
2022-05-17T00:00:00.000Z,https://lumendatabase.org/notices/27562470,Partial,Korea
2022-05-18T00:00:00.000Z,https://lumendatabase.org/notices/27572453,Yes,Indonesia
2022-05-18T00:00:00.000Z,https://lumendatabase.org/notices/27572872,Yes,Japan
2022-05-18T00:00:00.000Z,https://lumendatabase.org/notices/27564870,Partial,Korea
2022-05-18T00:00:00.000Z,https://lumendatabase.org/notices/27565331,Partial,Korea
2022-05-18T00:00:00.000Z,https://lumendatabase.org/notices/27565088,Partial,Korea
2022-05-18T00:00:00.000Z,https://lumendatabase.org/notices/27596544,Partial,Korea
2022-05-19T00:00:00.000Z,https://lumendatabase.org/notices/27584168,Yes,France
2022-05-20T00:00:00.000Z,https://lumendatabase.org/notices/27597621,Yes,Australia
2022-05-20T00:00:00.000Z,https://lumendatabase.org/notices/27633501,Partial,Korea
2022-05-20T00:00:00.000Z,https://lumendatabase.org/notices/27594144,Yes,United Kingdom
2022-05-21T00:00:00.000Z,https://lumendatabase.org/notices/27601901,Yes,Japan
2022-05-21T00:00:00.000Z,https://lumendatabase.org/notices/27671432,Partial,Korea
2022-05-21T00:00:00.000Z,https://lumendatabase.org/notices/27672472,Partial,Korea
2022-05-22T00:00:00.000Z,https://lumendatabase.org/notices/27606712,Yes,France
2022-05-22T00:00:00.000Z,https://lumendatabase.org/notices/27606840,Yes,France
2022-05-23T00:00:00.000Z,https://lumendatabase.org/notices/27617315,Yes,France
2022-05-23T00:00:00.000Z,https://lumendatabase.org/notices/27612234,,Korea
2022-05-23T00:00:00.000Z,https://lumendatabase.org/notices/27642831,Partial,Korea
2022-05-24T00:00:00.000Z,https://lumendatabase.org/notices/27694321,Partial,Korea
2022-05-24T00:00:00.000Z,https://lumendatabase.org/notices/27677677,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635816,,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635742,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635813,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635814,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635800,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635812,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635803,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635830,,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27635808,Partial,Korea
2022-05-25T00:00:00.000Z,https://lumendatabase.org/notices/27641622,Partial,Korea
2022-05-26T00:00:00.000Z,https://lumendatabase.org/notices/27644803,,Korea
2022-05-26T00:00:00.000Z,https://lumendatabase.org/notices/27690859,Partial,Korea
2022-05-26T00:00:00.000Z,https://lumendatabase.org/notices/27642830,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27664119,No,Indonesia
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/28894301,Yes,Indonesia
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27665908,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27690866,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27665910,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27665911,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27694325,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27665909,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27665907,Partial,Korea
2022-05-27T00:00:00.000Z,https://lumendatabase.org/notices/27662347,Partial,Turkey
2022-05-28T00:00:00.000Z,https://lumendatabase.org/notices/27666234,Yes,Turkey
2022-05-29T00:00:00.000Z,https://lumendatabase.org/notices/27688699,Yes,Australia
2022-05-29T00:00:00.000Z,https://lumendatabase.org/notices/27673354,,Korea
2022-05-29T00:00:00.000Z,https://lumendatabase.org/notices/27677413,Partial,Korea
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27731068,Yes,India
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27702731,Yes,India
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27681566,,Korea
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27681719,,Korea
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27690853,Yes,Turkey
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27691198,Yes,Turkey
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27691480,Yes,Turkey
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27739187,Partial,Turkey
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/27761011,Yes,Turkey
2022-05-30T00:00:00.000Z,https://lumendatabase.org/notices/28850911,Yes,Turkey
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27695360,Yes,Indonesia
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27690865,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691478,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27690867,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691212,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691061,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691481,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691496,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27690868,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691498,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27690869,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27690954,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691482,Partial,Korea
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691479,Yes,Turkey
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691485,Yes,Turkey
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27691845,Yes,Turkey
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27740036,Partial,Turkey
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27740037,Yes,Turkey
2022-05-31T00:00:00.000Z,https://lumendatabase.org/notices/27701772,Partial,Turkey
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27710136,Partial,India
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27711789,Partial,India
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27699159,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27700612,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27699378,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27701197,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27699160,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27699231,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27700615,Partial,Korea
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27708093,Partial,Turkey
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27706297,Yes,Turkey
2022-06-01T00:00:00.000Z,https://lumendatabase.org/notices/27700613,Yes,Turkey
2022-06-02T00:00:00.000Z,https://lumendatabase.org/notices/27724056,Yes,India
2022-06-02T00:00:00.000Z,https://lumendatabase.org/notices/27743950,Partial,Turkey
2022-06-02T00:00:00.000Z,https://lumendatabase.org/notices/27743946,Partial,Turkey
2022-06-03T00:00:00.000Z,https://lumendatabase.org/notices/27728821,Partial,Brazil
2022-06-03T00:00:00.000Z,https://lumendatabase.org/notices/27734394,Partial,India
2022-06-03T00:00:00.000Z,https://lumendatabase.org/notices/28017011,Partial,Turkey
2022-06-04T00:00:00.000Z,https://lumendatabase.org/notices/27776991,Yes,India
2022-06-04T00:00:00.000Z,https://lumendatabase.org/notices/27777742,,India
2022-06-04T00:00:00.000Z,https://lumendatabase.org/notices/27733177,Yes,Turkey
2022-06-06T00:00:00.000Z,https://lumendatabase.org/notices/27753779,Yes,India
2022-06-06T00:00:00.000Z,https://lumendatabase.org/notices/27752388,Yes,India
2022-06-06T00:00:00.000Z,https://lumendatabase.org/notices/27754847,Yes,India
2022-06-07T00:00:00.000Z,https://lumendatabase.org/notices/27765018,Yes,Germany
2022-06-07T00:00:00.000Z,https://lumendatabase.org/notices/27761782,Yes,Japan
2022-06-07T00:00:00.000Z,https://lumendatabase.org/notices/27753170,Yes,Turkey
2022-06-08T00:00:00.000Z,https://lumendatabase.org/notices/27802617,Yes,Germany
2022-06-08T00:00:00.000Z,https://lumendatabase.org/notices/27823410,No,Germany
2022-06-09T00:00:00.000Z,https://lumendatabase.org/notices/27896055,Partial,India
2022-06-14T00:00:00.000Z,https://lumendatabase.org/notices/27828709,Partial,Japan
2022-06-14T00:00:00.000Z,https://lumendatabase.org/notices/27828904,Partial,Japan
2022-06-17T00:00:00.000Z,https://lumendatabase.org/notices/27879381,Yes,India
2022-06-18T00:00:00.000Z,https://lumendatabase.org/notices/27866758,Yes,Brazil
2022-06-22T00:00:00.000Z,https://lumendatabase.org/notices/27916921,Partial,India
2022-06-22T00:00:00.000Z,https://lumendatabase.org/notices/27895667,Partial,Korea
2022-06-24T00:00:00.000Z,https://lumendatabase.org/notices/28021930,Yes,India
2022-06-24T00:00:00.000Z,https://lumendatabase.org/notices/27939913,Yes,India
2022-06-24T00:00:00.000Z,https://lumendatabase.org/notices/27940187,Yes,India
2022-06-29T00:00:00.000Z,https://lumendatabase.org/notices/28028958,,India
2022-06-29T00:00:00.000Z,https://lumendatabase.org/notices/27963194,Yes,Japan
2022-06-29T00:00:00.000Z,https://lumendatabase.org/notices/28036660,Partial,Turkey
2022-06-29T00:00:00.000Z,https://lumendatabase.org/notices/27972241,Partial,Turkey
2022-06-30T00:00:00.000Z,https://lumendatabase.org/notices/27997876,Partial,India
2022-06-30T00:00:00.000Z,https://lumendatabase.org/notices/27976109,Yes,Japan
2022-07-01T00:00:00.000Z,https://lumendatabase.org/notices/28027885,Yes,India
2022-07-01T00:00:00.000Z,https://lumendatabase.org/notices/27992170,Yes,Turkey
2022-07-02T00:00:00.000Z,https://lumendatabase.org/notices/28000204,Partial,Pakistan
2022-07-03T00:00:00.000Z,https://lumendatabase.org/notices/28147952,Partial,India
2022-07-05T00:00:00.000Z,https://lumendatabase.org/notices/28063581,Yes,India
2022-07-05T00:00:00.000Z,https://lumendatabase.org/notices/28034636,Yes,India
2022-07-05T00:00:00.000Z,https://lumendatabase.org/notices/28096414,Yes,India
2022-07-06T00:00:00.000Z,https://lumendatabase.org/notices/28038035,Partial,Turkey
2022-07-07T00:00:00.000Z,https://lumendatabase.org/notices/28057302,Yes,France
2022-07-07T00:00:00.000Z,https://lumendatabase.org/notices/28072150,Partial,India
2022-07-07T00:00:00.000Z,https://lumendatabase.org/notices/28118253,Partial,Unknown
2022-07-10T00:00:00.000Z,https://lumendatabase.org/notices/28083263,Yes,Japan
2022-07-11T00:00:00.000Z,https://lumendatabase.org/notices/28101448,Yes,India
2022-07-11T00:00:00.000Z,https://lumendatabase.org/notices/28088086,,Korea
2022-07-13T00:00:00.000Z,https://lumendatabase.org/notices/28147531,Partial,India
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28248205,Yes,Germany
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28248209,Yes,Germany
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28249165,Yes,Germany
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28330238,,Germany
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28264071,Partial,India
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28122730,Partial,Korea
2022-07-14T00:00:00.000Z,https://lumendatabase.org/notices/28122904,Partial,Korea
2022-07-15T00:00:00.000Z,https://lumendatabase.org/notices/28320621,Yes,Germany
2022-07-15T00:00:00.000Z,https://lumendatabase.org/notices/28132585,Partial,Korea
2022-07-15T00:00:00.000Z,https://lumendatabase.org/notices/28150821,Yes,Unknown
2022-07-16T00:00:00.000Z,https://lumendatabase.org/notices/28147174,Partial,Korea
2022-07-18T00:00:00.000Z,https://lumendatabase.org/notices/28258390,Yes,Germany
2022-07-18T00:00:00.000Z,https://lumendatabase.org/notices/28178540,Yes,Turkey
2022-07-18T00:00:00.000Z,https://lumendatabase.org/notices/28244680,Yes,Turkey
2022-07-18T00:00:00.000Z,https://lumendatabase.org/notices/28178553,Partial,Turkey
2022-07-19T00:00:00.000Z,https://lumendatabase.org/notices/28170964,Yes,Korea
2022-07-19T00:00:00.000Z,https://lumendatabase.org/notices/28173605,Partial,Korea
2022-07-19T00:00:00.000Z,https://lumendatabase.org/notices/28174235,Partial,Korea
2022-07-19T00:00:00.000Z,https://lumendatabase.org/notices/28173609,Yes,Turkey
2022-07-19T00:00:00.000Z,https://lumendatabase.org/notices/28175343,Yes,Turkey
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28190132,Yes,Japan
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28208323,Yes,Japan
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28243071,Yes,Japan
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28185859,Yes,Turkey
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28185167,Yes,Turkey
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28186651,,Turkey
2022-07-20T00:00:00.000Z,https://lumendatabase.org/notices/28185184,Yes,Turkey
2022-07-21T00:00:00.000Z,https://lumendatabase.org/notices/28194059,Partial,Korea
2022-07-21T00:00:00.000Z,https://lumendatabase.org/notices/28194063,Yes,Korea
2022-07-21T00:00:00.000Z,https://lumendatabase.org/notices/28198731,Yes,Turkey
2022-07-21T00:00:00.000Z,https://lumendatabase.org/notices/28198735,,Turkey
2022-07-22T00:00:00.000Z,https://lumendatabase.org/notices/28634943,Yes,Germany
2022-07-22T00:00:00.000Z,https://lumendatabase.org/notices/28642737,Partial,Germany
2022-07-22T00:00:00.000Z,https://lumendatabase.org/notices/28208324,Partial,Turkey
2022-07-25T00:00:00.000Z,https://lumendatabase.org/notices/28257753,Partial,Germany
2022-07-25T00:00:00.000Z,https://lumendatabase.org/notices/28258384,Yes,Germany
2022-07-25T00:00:00.000Z,https://lumendatabase.org/notices/28242112,Yes,Japan
2022-07-25T00:00:00.000Z,https://lumendatabase.org/notices/28242327,Yes,Japan
2022-07-26T00:00:00.000Z,https://lumendatabase.org/notices/28247728,Partial,Turkey
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28642753,Yes,Germany
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28644832,,Germany
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28674748,Yes,Germany
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28309069,Partial,Germany
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28341488,Partial,Germany
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28258371,Yes,Japan
2022-07-27T00:00:00.000Z,https://lumendatabase.org/notices/28295804,Yes,Turkey
2022-07-28T00:00:00.000Z,https://lumendatabase.org/notices/28275879,Yes,Japan
2022-07-29T00:00:00.000Z,https://lumendatabase.org/notices/28278040,Partial,Indonesia
2022-07-29T00:00:00.000Z,https://lumendatabase.org/notices/28356513,Partial,Unknown
2022-07-30T00:00:00.000Z,https://lumendatabase.org/notices/28301389,Yes,India
2022-07-30T00:00:00.000Z,https://lumendatabase.org/notices/28287956,Yes,Japan
2022-07-30T00:00:00.000Z,https://lumendatabase.org/notices/28287947,Yes,Japan
2022-08-02T00:00:00.000Z,https://lumendatabase.org/notices/28314442,Yes,Indonesia
2022-08-02T00:00:00.000Z,https://lumendatabase.org/notices/28322580,Yes,Japan
2022-08-03T00:00:00.000Z,https://lumendatabase.org/notices/28335751,,Japan
2022-08-03T00:00:00.000Z,https://lumendatabase.org/notices/28335752,,Japan
2022-08-03T00:00:00.000Z,https://lumendatabase.org/notices/28328962,Partial,Turkey
2022-08-04T00:00:00.000Z,https://lumendatabase.org/notices/28337901,Yes,Korea
2022-08-05T00:00:00.000Z,https://lumendatabase.org/notices/28357227,Partial,Brazil
2022-08-05T00:00:00.000Z,https://lumendatabase.org/notices/28476581,Yes,India
2022-08-05T00:00:00.000Z,https://lumendatabase.org/notices/28476710,Yes,India
2022-08-06T00:00:00.000Z,https://lumendatabase.org/notices/28363933,Yes,Indonesia
2022-08-08T00:00:00.000Z,https://lumendatabase.org/notices/28384529,Yes,Japan
2022-08-08T00:00:00.000Z,https://lumendatabase.org/notices/28483088,Yes,Turkey
2022-08-09T00:00:00.000Z,https://lumendatabase.org/notices/28396256,Partial,Brazil
2022-08-09T00:00:00.000Z,https://lumendatabase.org/notices/28394679,Yes,France
2022-08-09T00:00:00.000Z,https://lumendatabase.org/notices/28400442,Partial,Germany
2022-08-09T00:00:00.000Z,https://lumendatabase.org/notices/28393516,Partial,Indonesia
2022-08-10T00:00:00.000Z,https://lumendatabase.org/notices/28409465,Partial,Brazil
2022-08-10T00:00:00.000Z,https://lumendatabase.org/notices/28408440,Partial,Japan
2022-08-10T00:00:00.000Z,https://lumendatabase.org/notices/28409116,Partial,Japan
2022-08-11T00:00:00.000Z,https://lumendatabase.org/notices/28421366,Yes,Brazil
2022-08-11T00:00:00.000Z,https://lumendatabase.org/notices/28419619,Yes,Indonesia
2022-08-12T00:00:00.000Z,https://lumendatabase.org/notices/28425444,Yes,Japan
2022-08-12T00:00:00.000Z,https://lumendatabase.org/notices/28429595,Yes,Turkey
2022-08-12T00:00:00.000Z,https://lumendatabase.org/notices/28429599,Partial,Turkey
2022-08-15T00:00:00.000Z,https://lumendatabase.org/notices/28495804,Partial,Turkey
2022-08-16T00:00:00.000Z,https://lumendatabase.org/notices/28500539,Partial,India
2022-08-16T00:00:00.000Z,https://lumendatabase.org/notices/28469898,Yes,Indonesia
2022-08-16T00:00:00.000Z,https://lumendatabase.org/notices/28476721,Partial,Turkey
2022-08-17T00:00:00.000Z,https://lumendatabase.org/notices/28473626,Yes,Japan
2022-08-17T00:00:00.000Z,https://lumendatabase.org/notices/28473627,Yes,Japan
2022-08-18T00:00:00.000Z,https://lumendatabase.org/notices/28675048,Yes,Germany
2022-08-19T00:00:00.000Z,https://lumendatabase.org/notices/28508368,Partial,Brazil
2022-08-19T00:00:00.000Z,https://lumendatabase.org/notices/28675113,Yes,Germany
2022-08-19T00:00:00.000Z,https://lumendatabase.org/notices/28675118,Yes,Germany
2022-08-22T00:00:00.000Z,https://lumendatabase.org/notices/28565106,Partial,India
2022-08-23T00:00:00.000Z,https://lumendatabase.org/notices/28615967,Yes,India
2022-08-23T00:00:00.000Z,https://lumendatabase.org/notices/28546512,Partial,Japan
2022-08-25T00:00:00.000Z,https://lumendatabase.org/notices/28702491,Yes,Turkey
2022-08-25T00:00:00.000Z,https://lumendatabase.org/notices/28570675,Yes,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28577785,Partial,Japan
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28679702,Yes,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28679704,Partial,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28679328,Partial,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28598145,Yes,Turkey
